product_id,detected_at,detected_at_utc,detection_price,entry_price,target_price,stop_price,outcome,minutes_to_outcome,pnl_pct_after_fees,mfe_pct,mae_pct,rsi,macd_hist,v_over_avg,over_high_pct,usd_per_min,source_file,notes
XLM-USD,1756424258,2025-08-28 23:37:38+00:00,0.382497,0.383261994,0.41392295352,0.37176413418,bad-data,,,,,57.36542652956893,0.0001257921562807578,0.5012179234503235,-0.3111554708897568,3118.9439667225297,./data/detections/detections.latest.jsonl,
TURBO-USD,1756424273,2025-08-28 23:37:53+00:00,0.004146,0.004154292,0.00448663536,0.00402966324,bad-data,,,,,51.273335357896144,9.971652933577663e-07,0.015744590973711503,-0.04823926676315038,20.666128,./data/detections/detections.latest.jsonl,
XLM-USD,1756424275,2025-08-28 23:37:55+00:00,0.382497,0.383261994,0.41392295352,0.37176413418,bad-data,,,,,57.36542652956893,0.0001257921562807578,0.5012179234503235,-0.3111554708897568,3118.9439667225297,./data/detections/detections.latest.jsonl,
ATOM-USD,1756424347,2025-08-28 23:39:07+00:00,4.771,4.780542,5.1629853599999995,4.637125739999999,bad-data,,,,,69.64017993096559,0.0037295694863960322,2.935487651992796,0.0836645053336138,17316.4365,./data/detections/detections.latest.jsonl,
ATOM-USD,1756424360,2025-08-28 23:39:20+00:00,4.771,4.780542,5.1629853599999995,4.637125739999999,bad-data,,,,,69.64017993096559,0.0037295694863960322,2.935487651992796,0.0836645053336138,17316.4365,./data/detections/detections.latest.jsonl,
ATOM-USD,1756424373,2025-08-28 23:39:33+00:00,4.771,4.780542,5.1629853599999995,4.637125739999999,bad-data,,,,,69.64017993096559,0.0037295694863960322,2.935487651992796,0.0836645053336138,17316.4365,./data/detections/detections.latest.jsonl,
ATOM-USD,1756424397,2025-08-28 23:39:57+00:00,4.771,4.780542,5.1629853599999995,4.637125739999999,bad-data,,,,,69.64017993096559,0.0037295694863960322,2.935487651992796,0.0836645053336138,17316.4365,./data/detections/detections.latest.jsonl,
SUI-USD,1756424402,2025-08-28 23:40:02+00:00,3.4975,3.504495,3.7848546,3.3993601499999997,bad-data,,,,,59.75505976847915,0.0013035020233971536,0.5226555481329015,-0.06572555295193405,15869.14038,./data/detections/detections.latest.jsonl,
ENA-USD,1756424403,2025-08-28 23:40:03+00:00,0.6816,0.6829632,0.737600256,0.662474304,bad-data,,,,,52.00073239295939,-4.158387529731161e-06,0.8430793459189185,-0.4248461763844191,13790.70518,./data/detections/detections.latest.jsonl,
FARTCOIN-USD,1756424404,2025-08-28 23:40:04+00:00,0.8504,0.8521008,0.9202688640000001,0.826537776,bad-data,,,,,56.80871794734728,0.0003019157583316705,0.2643083260645281,-0.11749500646222044,4509.457461999999,./data/detections/detections.latest.jsonl,
HBAR-USD,1756424405,2025-08-28 23:40:05+00:00,0.23961,0.24008922,0.2592963576,0.23288654339999998,bad-data,,,,,46.92069750892716,6.402695977602619e-05,0.31275044133025126,-0.6641484371757156,3786.0517170000003,./data/detections/detections.latest.jsonl,
ONDO-USD,1756424406,2025-08-28 23:40:06+00:00,0.94754,0.9494350800000001,1.0253898864000002,0.9209520276000001,bad-data,,,,,54.07886210181864,0.00033426092744350835,4.034459892471481,-0.24346799607921632,16811.803676,./data/detections/detections.latest.jsonl,
AERO-USD,1756424407,2025-08-28 23:40:07+00:00,1.2202,1.2226404,1.3204516320000002,1.1859611879999998,bad-data,,,,,50.673954616191196,0.00035409557902022713,2.020024562352149,-0.4105432746959625,5908.76655,./data/detections/detections.latest.jsonl,
ATOM-USD,1756424408,2025-08-28 23:40:08+00:00,4.78,4.78956,5.1727248,4.6458732,bad-data,,,,,70.40904592190597,0.004102345514385861,0.10050685253807609,-0.06264355815410738,595.9527199999999,./data/detections/detections.latest.jsonl,
INJ-USD,1756424409,2025-08-28 23:40:09+00:00,14.055,14.08311,15.209758800000001,13.660616699999999,bad-data,,,,,46.971801895815226,0.005922927122275013,0.0077526892139208724,-0.7212558336868957,5.616,./data/detections/detections.latest.jsonl,
SUI-USD,1756424412,2025-08-28 23:40:12+00:00,3.4975,3.504495,3.7848546,3.3993601499999997,bad-data,,,,,59.75505976847915,0.0013035020233971536,0.5226555481329015,-0.06572555295193405,15869.14038,./data/detections/detections.latest.jsonl,
TAO-USD,1756424415,2025-08-28 23:40:15+00:00,336.96,337.63392,364.6446336,327.5049024,bad-data,,,,,55.34235024006405,0.11206541555299349,2.9395309534855993,-0.17503782597085848,4893.529584000001,./data/detections/detections.latest.jsonl,
HBAR-USD,1756424416,2025-08-28 23:40:16+00:00,0.23961,0.24008922,0.2592963576,0.23288654339999998,bad-data,,,,,46.92069750892716,6.402695977602619e-05,0.31275044133025126,-0.6641484371757156,3786.0517170000003,./data/detections/detections.latest.jsonl,
AERO-USD,1756424417,2025-08-28 23:40:17+00:00,1.2202,1.2226404,1.3204516320000002,1.1859611879999998,bad-data,,,,,50.673954616191196,0.00035409557902022713,2.020024562352149,-0.4105432746959625,5908.76655,./data/detections/detections.latest.jsonl,
FARTCOIN-USD,1756424418,2025-08-28 23:40:18+00:00,0.8504,0.8521008,0.9202688640000001,0.826537776,bad-data,,,,,56.80871794734728,0.0003019157583316705,0.2643083260645281,-0.11749500646222044,4509.457461999999,./data/detections/detections.latest.jsonl,
ATOM-USD,1756424419,2025-08-28 23:40:19+00:00,4.78,4.78956,5.1727248,4.6458732,bad-data,,,,,70.40904592190597,0.004102345514385861,0.10050685253807609,-0.06264355815410738,595.9527199999999,./data/detections/detections.latest.jsonl,
ACS-USD,1756424421,2025-08-28 23:40:21+00:00,0.0010819,0.0010840638,0.001170788904,0.001051541886,bad-data,,,,,76.21229406529802,1.9017916575215257e-07,0.10309364140300095,-0.009228497600599628,80.538722,./data/detections/detections.latest.jsonl,
ONDO-USD,1756424422,2025-08-28 23:40:22+00:00,0.94754,0.9494350800000001,1.0253898864000002,0.9209520276000001,bad-data,,,,,54.07886210181864,0.00033426092744350835,4.034459892471481,-0.24346799607921632,16811.803676,./data/detections/detections.latest.jsonl,
ENA-USD,1756424423,2025-08-28 23:40:23+00:00,0.6816,0.6829632,0.737600256,0.662474304,bad-data,,,,,52.00073239295939,-4.158387529731161e-06,0.8430793459189185,-0.4248461763844191,13790.70518,./data/detections/detections.latest.jsonl,
SUI-USD,1756424424,2025-08-28 23:40:24+00:00,3.4975,3.504495,3.7848546,3.3993601499999997,bad-data,,,,,59.75505976847915,0.0013035020233971536,0.5226555481329015,-0.06572555295193405,15869.14038,./data/detections/detections.latest.jsonl,
SPK-USD,1756424425,2025-08-28 23:40:25+00:00,0.06127,0.061392539999999995,0.06630394319999999,0.059550763799999996,bad-data,,,,,56.92757390394384,3.864470527976622e-05,0.6529815240662267,-0.1792406713377881,403.56862800000005,./data/detections/detections.latest.jsonl,
HBAR-USD,1756424428,2025-08-28 23:40:28+00:00,0.23961,0.24008922,0.2592963576,0.23288654339999998,bad-data,,,,,46.92069750892716,6.402695977602619e-05,0.31275044133025126,-0.6641484371757156,3786.0517170000003,./data/detections/detections.latest.jsonl,
AERO-USD,1756424429,2025-08-28 23:40:29+00:00,1.2202,1.2226404,1.3204516320000002,1.1859611879999998,bad-data,,,,,50.673954616191196,0.00035409557902022713,2.020024562352149,-0.4105432746959625,5908.76655,./data/detections/detections.latest.jsonl,
ACS-USD,1756424433,2025-08-28 23:40:33+00:00,0.0010819,0.0010840638,0.001170788904,0.001051541886,bad-data,,,,,76.21229406529802,1.9017916575215257e-07,0.10309364140300095,-0.009228497600599628,80.538722,./data/detections/detections.latest.jsonl,
