product_id,detected_at_utc,detected_at,detection_price,entry_price,target_price,stop_price,outcome,minutes_to_outcome,pnl_pct_after_fees,mfe_pct,mae_pct,rsi,macd_hist,source_file,notes
TREE-USD,2025-08-28 21:56:00+00:00,1756418160,0.402,0.40280400000000005,0.4350283200000001,0.39877596000000004,loss,88.0,-3.36,2.4071260464146205,-1.217465566379694,73.32848823291354,0.0006265486590329168,./data/detections/detections.latest.jsonl,
PROMPT-USD,2025-08-28 21:56:01+00:00,1756418161,0.20559,0.20600118,0.2224812744,0.2039411682,loss,107.0,-3.36,4.135325826774383,-1.3646426685517077,89.55364846489502,0.0001869211458733577,./data/detections/detections.latest.jsonl,
PUMP-USD,2025-08-28 21:56:02+00:00,1756418162,0.003218,0.003224436,0.00348239088,0.0031921916399999996,win,32.0,5.640000000000001,8.546114731382492,0.017491431059579732,71.26573126683505,4.39494655120784e-06,./data/detections/detections.latest.jsonl,
PROMPT-USD,2025-08-28 21:56:18+00:00,1756418178,0.20559,0.20600118,0.2224812744,0.2039411682,loss,107.0,-3.36,4.135325826774383,-1.3646426685517077,89.55364846489502,0.0001869211458733577,./data/detections/detections.latest.jsonl,
PENGU-USD,2025-08-28 21:56:22+00:00,1756418182,0.03017,0.030230339999999998,0.0326487672,0.0299280366,timeout,,,1.288969955349506,-0.3319181987367581,65.47590552442652,1.2362665975925314e-05,./data/detections/detections.latest.jsonl,
PROMPT-USD,2025-08-28 21:56:32+00:00,1756418192,0.20559,0.20600118,0.2224812744,0.2039411682,loss,107.0,-3.36,4.135325826774383,-1.3646426685517077,89.55364846489502,0.0001869211458733577,./data/detections/detections.latest.jsonl,
PUMP-USD,2025-08-28 21:56:41+00:00,1756418201,0.003218,0.003224436,0.00348239088,0.0031921916399999996,win,32.0,5.640000000000001,8.546114731382492,0.017491431059579732,71.26573126683505,4.39494655120784e-06,./data/detections/detections.latest.jsonl,
PROMPT-USD,2025-08-28 21:56:43+00:00,1756418203,0.20559,0.20600118,0.2224812744,0.2039411682,loss,107.0,-3.36,4.135325826774383,-1.3646426685517077,89.55364846489502,0.0001869211458733577,./data/detections/detections.latest.jsonl,
PENGU-USD,2025-08-28 21:56:59+00:00,1756418219,0.03017,0.030230339999999998,0.0326487672,0.0299280366,timeout,,,1.288969955349506,-0.3319181987367581,65.47590552442652,1.2362665975925314e-05,./data/detections/detections.latest.jsonl,
RARI-USD,2025-08-28 21:57:14+00:00,1756418234,0.9856,0.9875712,1.066576896,0.977695488,timeout,,,0.7117258988516451,-0.8577811908650257,79.82410312773646,0.00048142511007140507,./data/detections/detections.latest.jsonl,
RENDER-USD,2025-08-28 21:57:24+00:00,1756418244,3.64,3.6472800000000003,3.9390624000000005,3.6108072000000004,timeout,,,1.6648022636046589,-0.30927156675659706,68.10218081882108,0.001447624649267198,./data/detections/detections.latest.jsonl,
RENDER-USD,2025-08-28 21:57:36+00:00,1756418256,3.64,3.6472800000000003,3.9390624000000005,3.6108072000000004,timeout,,,1.6648022636046589,-0.30927156675659706,68.10218081882108,0.001447624649267198,./data/detections/detections.latest.jsonl,
RENDER-USD,2025-08-28 21:57:49+00:00,1756418269,3.64,3.6472800000000003,3.9390624000000005,3.6108072000000004,timeout,,,1.6648022636046589,-0.30927156675659706,68.10218081882108,0.001447624649267198,./data/detections/detections.latest.jsonl,
IMX-USD,2025-08-28 23:35:01+00:00,1756424101,0.5596,0.5607192,0.6055767360000001,0.5551120079999999,loss,80.0,-3.36,1.3341437211352947,-1.0378100125695733,64.26987076975999,0.00021614657251994547,./data/detections/detections.latest.jsonl,
IMX-USD,2025-08-28 23:35:34+00:00,1756424134,0.5596,0.5607192,0.6055767360000001,0.5551120079999999,loss,80.0,-3.36,1.3341437211352947,-1.0378100125695733,64.26987076975999,0.00021614657251994547,./data/detections/detections.latest.jsonl,
SOL-USD,2025-08-28 23:37:00+00:00,1756424220,214.82,215.24964,232.4696112,213.0971436,loss,101.0,-3.36,1.231295903677232,-1.0869425844335923,61.28582293223039,0.11379692339101151,./data/detections/detections.latest.jsonl,
XLM-USD,2025-08-28 23:37:02+00:00,1756424222,0.382497,0.383261994,0.41392295352,0.37942937406,loss,61.0,-3.36,-0.06366245644486845,-1.0361042999739722,57.36542652956893,0.0001257921562807578,./data/detections/detections.latest.jsonl,
TURBO-USD,2025-08-28 23:37:04+00:00,1756424224,0.004146,0.004154292,0.00448663536,0.00411274908,loss,49.0,-3.36,0.04111410560450057,-1.0421029624301914,51.273335357896144,9.971652933577663e-07,./data/detections/detections.latest.jsonl,
TAO-USD,2025-08-28 23:37:08+00:00,1756424228,336.3,336.9726,363.930408,333.602874,loss,65.0,-3.36,0.30489125822099616,-1.1789089083207305,57.21868814317336,0.06890120497196939,./data/detections/detections.latest.jsonl,
XLM-USD,2025-08-28 23:37:12+00:00,1756424232,0.382497,0.383261994,0.41392295352,0.37942937406,loss,61.0,-3.36,-0.06366245644486845,-1.0361042999739722,57.36542652956893,0.0001257921562807578,./data/detections/detections.latest.jsonl,
TAO-USD,2025-08-28 23:37:18+00:00,1756424238,336.3,336.9726,363.930408,333.602874,loss,65.0,-3.36,0.30489125822099616,-1.1789089083207305,57.21868814317336,0.06890120497196939,./data/detections/detections.latest.jsonl,
XLM-USD,2025-08-28 23:37:24+00:00,1756424244,0.382497,0.383261994,0.41392295352,0.37942937406,loss,61.0,-3.36,-0.06366245644486845,-1.0361042999739722,57.36542652956893,0.0001257921562807578,./data/detections/detections.latest.jsonl,
TAO-USD,2025-08-28 23:37:37+00:00,1756424257,336.3,336.9726,363.930408,333.602874,loss,65.0,-3.36,0.30489125822099616,-1.1789089083207305,57.21868814317336,0.06890120497196939,./data/detections/detections.latest.jsonl,
XLM-USD,2025-08-28 23:37:38+00:00,1756424258,0.382497,0.383261994,0.41392295352,0.37942937406,loss,61.0,-3.36,-0.06366245644486845,-1.0361042999739722,57.36542652956893,0.0001257921562807578,./data/detections/detections.latest.jsonl,
TURBO-USD,2025-08-28 23:37:53+00:00,1756424273,0.004146,0.004154292,0.00448663536,0.00411274908,loss,49.0,-3.36,0.04111410560450057,-1.0421029624301914,51.273335357896144,9.971652933577663e-07,./data/detections/detections.latest.jsonl,
XLM-USD,2025-08-28 23:37:55+00:00,1756424275,0.382497,0.383261994,0.41392295352,0.37942937406,loss,61.0,-3.36,-0.06366245644486845,-1.0361042999739722,57.36542652956893,0.0001257921562807578,./data/detections/detections.latest.jsonl,
ATOM-USD,2025-08-28 23:39:07+00:00,1756424347,4.771,4.780542,5.1629853599999995,4.732736579999999,timeout,,,0.5743700191317203,-0.8689809649198743,69.64017993096559,0.0037295694863960322,./data/detections/detections.latest.jsonl,
ATOM-USD,2025-08-28 23:39:20+00:00,1756424360,4.771,4.780542,5.1629853599999995,4.732736579999999,timeout,,,0.5743700191317203,-0.8689809649198743,69.64017993096559,0.0037295694863960322,./data/detections/detections.latest.jsonl,
ATOM-USD,2025-08-28 23:39:33+00:00,1756424373,4.771,4.780542,5.1629853599999995,4.732736579999999,timeout,,,0.5743700191317203,-0.8689809649198743,69.64017993096559,0.0037295694863960322,./data/detections/detections.latest.jsonl,
ATOM-USD,2025-08-28 23:39:57+00:00,1756424397,4.771,4.780542,5.1629853599999995,4.732736579999999,timeout,,,0.5743700191317203,-0.8689809649198743,69.64017993096559,0.0037295694863960322,./data/detections/detections.latest.jsonl,
SUI-USD,2025-08-28 23:40:02+00:00,1756424402,3.4975,3.504495,3.7848546,3.46945005,loss,65.0,-3.36,-0.17962645117198806,-1.258241201656729,59.75505976847915,0.0013035020233971536,./data/detections/detections.latest.jsonl,
ENA-USD,2025-08-28 23:40:03+00:00,1756424403,0.6816,0.6829632,0.737600256,0.676133568,loss,10.0,-3.36,-0.21424287575084744,-1.1220516713052686,52.00073239295939,-4.158387529731161e-06,./data/detections/detections.latest.jsonl,
FARTCOIN-USD,2025-08-28 23:40:04+00:00,1756424404,0.8504,0.8521008,0.9202688640000001,0.843579792,loss,63.0,-3.36,0.8214051670882183,-1.1501925593779494,56.80871794734728,0.0003019157583316705,./data/detections/detections.latest.jsonl,
HBAR-USD,2025-08-28 23:40:05+00:00,1756424405,0.23961,0.24008922,0.2592963576,0.2376883278,loss,87.0,-3.36,0.12944354602844044,-1.0367895734760602,46.92069750892716,6.402695977602619e-05,./data/detections/detections.latest.jsonl,
ONDO-USD,2025-08-28 23:40:06+00:00,1756424406,0.94754,0.9494350800000001,1.0253898864000002,0.9399407292,loss,71.0,-3.36,0.03843548734263624,-1.0021833193692542,54.07886210181864,0.00033426092744350835,./data/detections/detections.latest.jsonl,
AERO-USD,2025-08-28 23:40:07+00:00,1756424407,1.2202,1.2226404,1.3204516320000002,1.210413996,loss,8.0,-3.36,-0.2151409359612111,-1.050218854210938,50.673954616191196,0.00035409557902022713,./data/detections/detections.latest.jsonl,
ATOM-USD,2025-08-28 23:40:08+00:00,1756424408,4.78,4.78956,5.1727248,4.7416643999999994,loss,98.0,-3.36,0.38500405047645625,-1.0556293271198225,70.40904592190597,0.004102345514385861,./data/detections/detections.latest.jsonl,
INJ-USD,2025-08-28 23:40:09+00:00,1756424409,14.055,14.08311,15.209758800000001,13.9422789,loss,43.0,-3.36,-0.12149305089571572,-1.3641163066964612,46.971801895815226,0.005922927122275013,./data/detections/detections.latest.jsonl,
SUI-USD,2025-08-28 23:40:12+00:00,1756424412,3.4975,3.504495,3.7848546,3.46945005,loss,65.0,-3.36,-0.17962645117198806,-1.258241201656729,59.75505976847915,0.0013035020233971536,./data/detections/detections.latest.jsonl,
TAO-USD,2025-08-28 23:40:15+00:00,1756424415,336.96,337.63392,364.6446336,334.25758079999997,loss,63.0,-3.36,0.10842512505853108,-1.3724687377381972,55.34235024006405,0.11206541555299349,./data/detections/detections.latest.jsonl,
HBAR-USD,2025-08-28 23:40:16+00:00,1756424416,0.23961,0.24008922,0.2592963576,0.2376883278,loss,87.0,-3.36,0.12944354602844044,-1.0367895734760602,46.92069750892716,6.402695977602619e-05,./data/detections/detections.latest.jsonl,
AERO-USD,2025-08-28 23:40:17+00:00,1756424417,1.2202,1.2226404,1.3204516320000002,1.210413996,loss,8.0,-3.36,-0.2151409359612111,-1.050218854210938,50.673954616191196,0.00035409557902022713,./data/detections/detections.latest.jsonl,
FARTCOIN-USD,2025-08-28 23:40:18+00:00,1756424418,0.8504,0.8521008,0.9202688640000001,0.843579792,loss,63.0,-3.36,0.8214051670882183,-1.1501925593779494,56.80871794734728,0.0003019157583316705,./data/detections/detections.latest.jsonl,
ATOM-USD,2025-08-28 23:40:19+00:00,1756424419,4.78,4.78956,5.1727248,4.7416643999999994,loss,98.0,-3.36,0.38500405047645625,-1.0556293271198225,70.40904592190597,0.004102345514385861,./data/detections/detections.latest.jsonl,
ACS-USD,2025-08-28 23:40:21+00:00,1756424421,0.0010819,0.0010840638,0.001170788904,0.0010732231619999999,loss,28.0,-3.36,0.14170752680791043,-1.1036066327461458,76.21229406529802,1.9017916575215257e-07,./data/detections/detections.latest.jsonl,
ONDO-USD,2025-08-28 23:40:22+00:00,1756424422,0.94754,0.9494350800000001,1.0253898864000002,0.9399407292,loss,71.0,-3.36,0.03843548734263624,-1.0021833193692542,54.07886210181864,0.00033426092744350835,./data/detections/detections.latest.jsonl,
ENA-USD,2025-08-28 23:40:23+00:00,1756424423,0.6816,0.6829632,0.737600256,0.676133568,loss,10.0,-3.36,-0.21424287575084744,-1.1220516713052686,52.00073239295939,-4.158387529731161e-06,./data/detections/detections.latest.jsonl,
SUI-USD,2025-08-28 23:40:24+00:00,1756424424,3.4975,3.504495,3.7848546,3.46945005,loss,65.0,-3.36,-0.17962645117198806,-1.258241201656729,59.75505976847915,0.0013035020233971536,./data/detections/detections.latest.jsonl,
SPK-USD,2025-08-28 23:40:25+00:00,1756424425,0.06127,0.061392539999999995,0.06630394319999999,0.060778614599999996,loss,17.0,-3.36,-0.21588942239560982,-1.0466092460093668,56.92757390394384,3.864470527976622e-05,./data/detections/detections.latest.jsonl,
HBAR-USD,2025-08-28 23:40:28+00:00,1756424428,0.23961,0.24008922,0.2592963576,0.2376883278,loss,87.0,-3.36,0.12944354602844044,-1.0367895734760602,46.92069750892716,6.402695977602619e-05,./data/detections/detections.latest.jsonl,
AERO-USD,2025-08-28 23:40:29+00:00,1756424429,1.2202,1.2226404,1.3204516320000002,1.210413996,loss,8.0,-3.36,-0.2151409359612111,-1.050218854210938,50.673954616191196,0.00035409557902022713,./data/detections/detections.latest.jsonl,
ACS-USD,2025-08-28 23:40:33+00:00,1756424433,0.0010819,0.0010840638,0.001170788904,0.0010732231619999999,loss,28.0,-3.36,0.14170752680791043,-1.1036066327461458,76.21229406529802,1.9017916575215257e-07,./data/detections/detections.latest.jsonl,
